city_id,country,state,city,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52
886,Japan,Kagoshima Prefecture,Kagoshima,3,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA,6,NA,20,23,NA,23,13612,1,40,NA,6,NA,NA,NA,NA,NA,NA,NA,27,20,34,NA,3,2,NA,NA,NA,34,NA,NA
2763,Morocco,Souss-Massa-Draa,Agadir,7,5,4,1,1,NA,5,1,NA,2,10,1,NA,605,476,56,396,248,65,21,331,124,10,9,26,41,63,70,26553,1,13,6,5,8,15,4,4,1,1,4,19,11,55,53,10,2,3,435,NA,34,4,26
761,Germany, Baden-Württemberg,Stuttgart,57,33,18,3,12,9,27,9,3,3,24,6,6,5490,4566,618,3600,3030,429,93,1476,504,33,51,321,135,342,402,84669,6,210,69,27,30,9,6,6,3,3,84,135,87,330,171,30,9,12,1797,NA,150,27,204
2554,United States Of America,Nevada,Las Vegas,60,39,12,3,12,9,24,9,3,6,54,6,6,7476,5520,822,3975,3324,429,156,867,312,42,93,150,153,324,285,96195,3,186,93,27,54,24,12,15,9,3,63,186,84,603,411,45,21,15,1683,NA,111,27,279
1435,Philippines,Northern Mindanao,Cagayan De Oro,4,2,1,1,1,NA,2,1,1,NA,9,1,NA,408,266,69,341,244,74,24,457,104,4,3,36,24,73,69,37182,NA,18,6,2,3,3,3,4,1,1,3,14,6,52,20,1,2,1,282,NA,24,1,NA
597,Russian Federation,Irkutsk Oblast,Irkutsk,15,12,6,3,3,6,12,3,NA,NA,18,3,NA,1455,963,138,783,681,294,18,1152,144,15,27,141,93,171,153,39477,NA,36,12,12,24,9,6,6,3,3,12,48,21,99,105,9,3,6,2097,NA,102,3,60
901,India,Kerala,Kochi,6,12,3,NA,3,NA,6,6,NA,3,21,3,NA,1230,726,102,723,417,93,21,828,372,15,6,78,93,117,99,45087,3,36,9,3,6,9,3,6,3,NA,6,27,12,45,60,12,6,6,1392,NA,27,6,168
1735,Nigeria,Enugu,Enugu,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,314,435,8,343,196,8,4,58,19,NA,NA,2,5,5,12,1306,NA,5,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,13,NA,NA,NA,130,NA,4,NA,3
1990,United States Of America,Wisconsin,Milwaukee,28,18,10,NA,8,4,12,4,2,8,34,4,4,3806,2316,346,2600,1646,140,98,506,154,16,40,80,94,146,182,52282,NA,158,34,16,56,16,6,8,6,2,42,86,44,536,142,20,8,8,594,NA,94,20,330
2366,United Kingdom Of Great Britain And Northern Ireland,Scotland,Glasgow,21,10,6,1,5,2,8,2,1,2,12,3,1,1955,1227,240,1767,887,282,32,364,87,8,22,99,48,113,101,31925,1,82,22,2,9,3,3,3,3,2,22,52,31,168,79,14,6,6,669,NA,54,18,86
2784,Morocco,Tangier-Tetouan,Tétouan,9,5,2,NA,1,NA,NA,1,NA,2,NA,1,NA,427,286,94,329,254,77,21,453,145,5,6,35,36,65,59,17842,1,NA,NA,NA,NA,2,4,2,NA,1,3,13,5,NA,NA,NA,2,3,NA,NA,26,4,28
1205,Mexico,Michoacán,Morelia,54,27,9,3,6,3,12,3,3,3,45,6,3,1980,900,114,1380,810,93,60,915,363,12,12,183,81,267,174,53253,3,111,30,6,33,9,6,9,3,6,48,33,24,129,84,27,18,6,1461,NA,162,12,84
444,Russian Federation,Yaroslavl Oblast,Yaroslavl,3,3,1,NA,1,1,4,1,NA,NA,5,1,NA,452,285,84,257,148,58,6,339,104,5,6,48,43,67,67,21482,NA,13,4,3,6,5,2,2,NA,1,5,13,6,35,37,5,2,2,873,NA,21,3,23
564,Australia,New South Wales,Gold Coast-Tweed Heads,51,27,9,3,9,12,15,6,6,12,45,6,3,6186,4509,441,4797,3963,249,117,1071,363,21,72,186,111,258,288,70146,3,159,60,9,24,15,12,12,6,6,57,126,63,237,219,36,9,15,1227,NA,171,72,156
772,Jamaica,St. Andrew Parish,Kingston,11,8,3,3,3,2,6,5,4,2,14,1,1,1160,734,215,730,423,134,37,343,77,7,5,36,29,65,44,15996,1,34,13,4,18,7,3,5,5,2,14,32,15,21,83,5,4,2,297,NA,133,4,27
1809,Russian Federation,Khabarovsk Krai,Khabarovsk,12,9,3,3,3,3,9,3,NA,3,18,3,NA,2025,1278,339,1452,900,348,21,957,186,24,75,210,120,183,156,46092,NA,54,15,12,6,15,3,3,3,NA,12,45,18,114,114,12,3,6,2808,NA,129,NA,45
2199,Mexico,Tamaulipas,Reynosa,48,27,6,3,6,3,9,6,3,6,30,3,3,1806,1005,210,1365,624,222,78,1071,387,12,36,147,102,225,180,45417,NA,75,42,15,27,9,9,6,3,3,24,54,24,93,108,18,12,6,2145,NA,126,9,75
1700,Peru,Lambayeque,Chiclayo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Egypt,Port Said Governorate,Port Said,3,2,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,239,101,17,125,76,14,4,180,153,4,4,39,38,54,20,17557,NA,12,NA,1,3,1,1,2,NA,NA,3,8,4,NA,8,NA,NA,NA,609,NA,6,1,NA
2167,Japan,Chiba Prefecture,Funabashi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88484,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,India,Uttarakhand,Dehradun,3,2,1,NA,NA,NA,2,1,NA,1,8,NA,NA,196,148,88,228,151,75,15,375,71,2,1,21,40,44,39,11049,1,8,NA,1,5,6,4,4,1,1,2,11,4,25,15,15,3,1,58,NA,19,4,8
2798,Indonesia,Banten,Serang,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2277,Pakistan,Punjab,Bahawalpur,1,3,NA,NA,1,NA,2,NA,NA,NA,3,NA,1,107,NA,NA,105,70,NA,7,211,88,6,NA,10,NA,NA,NA,NA,1,3,NA,7,3,NA,2,1,NA,NA,NA,NA,7,NA,NA,NA,NA,6,NA,NA,17,NA,NA
2082,Germany,North Rhine-Westphalia,Dortmund,56,32,16,4,12,8,24,8,4,4,24,8,4,4992,3296,712,2436,1984,508,96,2092,428,20,56,356,172,400,520,106420,4,344,68,24,NA,12,8,8,4,4,92,176,112,316,260,36,12,12,2716,NA,132,32,208
1744,Mexico,Jalisco,Tlaquepaque,11,5,2,1,1,NA,3,2,1,1,12,1,1,902,400,67,469,280,62,20,423,108,4,5,49,37,71,69,15773,1,30,6,3,5,7,2,3,1,1,7,11,7,65,41,5,3,1,464,NA,86,3,23
1982,Philippines,Calabarzon,Dasmariñas,2,2,1,1,2,NA,3,1,NA,NA,3,1,NA,393,193,42,321,88,50,32,332,NA,NA,NA,24,17,46,28,21766,NA,31,NA,1,1,1,1,3,1,1,7,18,6,NA,39,3,2,1,52,NA,35,1,11
128,Brazil,State Of Mato Grosso,Cuiabá,21,21,6,3,3,3,18,3,3,3,27,3,NA,2046,1248,396,1671,1041,294,45,1185,393,24,9,144,150,198,159,54765,3,105,33,9,30,6,6,9,3,NA,30,60,24,102,129,18,9,6,1632,NA,84,3,108
1018,Poland,Greater Poland Region,Poznań,23,13,8,2,6,4,9,1,1,2,34,3,1,2364,1989,403,1171,920,279,25,632,256,20,21,111,54,118,212,52101,2,69,8,11,23,8,7,5,4,4,33,47,22,116,64,12,6,6,778,NA,64,7,76
622,Russian Federation,Orenburg Oblast,Orenburg,4,3,1,NA,NA,1,2,1,NA,NA,5,1,NA,331,263,125,236,161,83,4,281,77,3,5,50,28,54,75,13508,NA,14,4,4,3,2,2,1,NA,1,4,12,5,43,39,2,1,2,NA,NA,30,1,7
1194,Germany,North Rhine-Westphalia,Essen,48,32,20,4,12,8,20,8,4,NA,28,8,4,4892,2792,936,2872,1992,680,116,2088,624,36,60,380,228,380,516,107812,4,292,100,40,60,8,8,8,4,4,72,144,88,412,260,36,12,16,2116,NA,124,28,352
1822,Indonesia,West Java,Cimahi,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,92,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1758,Russian Federation,Tomsk Oblast,Tomsk,8,6,2,NA,NA,2,6,2,NA,NA,10,2,NA,970,708,86,558,432,54,10,664,106,8,12,78,48,74,98,26728,NA,24,14,6,20,6,2,4,NA,2,10,26,14,62,62,6,2,4,1056,NA,74,2,20
1911,Indonesia,East Kalimantan,Balikpapan,3,2,1,1,1,NA,3,1,1,1,19,1,1,530,250,57,261,124,59,24,299,76,4,NA,50,36,41,51,24310,NA,23,4,12,7,3,2,1,1,1,9,21,6,43,36,6,3,3,NA,NA,61,1,11
643,Malaysia,Johor,Mb Johor Bahru,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,United States Of America,New Mexico,Albuquerque,103,52,32,4,30,20,41,15,7,23,84,16,7,13691,11269,1080,9569,6823,783,415,1587,594,59,118,297,294,451,564,113059,NA,192,160,31,114,33,15,27,18,5,140,274,164,443,427,64,28,34,2306,NA,247,43,613
2411,Brazil,State Of Santa Catarina,Joinville,18,21,6,3,6,3,9,3,NA,NA,21,3,NA,1551,990,252,1356,951,216,42,894,366,9,9,123,153,237,162,61980,3,153,21,9,15,9,6,9,3,NA,24,54,33,120,93,12,6,6,1716,NA,75,3,123
2797,Pakistan,Punjab,Sargodha,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,176,112,28,317,211,NA,NA,98,35,NA,NA,NA,5,5,NA,NA,NA,6,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,NA,3,NA,NA,NA,70,NA,3,NA,NA
1260,Japan,Saitama Prefecture,Kawaguchi,5,4,1,1,1,2,4,3,2,1,5,1,1,1361,1020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,Macao,Macau,Macau,22,10,8,4,6,6,14,4,4,2,30,2,4,4526,3154,212,2968,2070,166,44,1492,326,20,10,154,82,172,256,68774,2,56,24,14,28,10,8,14,2,6,64,84,66,326,156,24,10,12,1110,NA,300,10,72
1318,Morocco,Rabat-Sale-Zemmour-Zaer,Khemisset,NA,NA,NA,NA,1,NA,4,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,223,NA,NA,7,NA
1481,Brazil,State Of Minas Gerais,Juiz De Fora,4,6,1,NA,2,1,3,1,1,1,7,1,NA,452,285,82,356,209,64,17,366,105,5,3,32,49,71,46,19856,1,30,4,2,5,2,2,3,1,NA,9,17,10,52,36,4,2,1,648,NA,23,1,38
1774,Sweden,Västra Götaland County,Gothenburg,45,30,20,4,12,12,20,8,4,1,12,9,4,5898,4614,446,4309,2839,319,81,1695,644,5,95,455,172,504,512,27948,4,288,83,26,9,4,12,9,8,5,126,158,103,84,247,26,14,5,508,NA,37,25,232
822,Russian Federation,Kemerovo Oblast,Novokuznetsk,27,12,6,NA,NA,3,12,3,NA,3,48,3,NA,1641,1200,147,1011,801,75,18,1269,306,18,NA,192,117,237,417,41496,NA,33,57,6,6,9,6,9,3,3,15,39,18,60,129,9,6,18,3045,NA,93,3,36
404,Argentina,Tucumán,San Miguel De Tucumán,12,7,2,1,2,1,3,1,NA,NA,9,1,NA,478,308,56,289,150,39,14,359,233,3,NA,85,35,142,92,28942,1,34,NA,34,69,1,2,3,1,1,5,14,13,5,30,3,4,NA,1334,NA,27,3,23
1598,Germany,Bremen,Bremen,51,33,15,3,9,12,18,6,3,3,27,6,3,4419,2802,654,2688,1764,402,78,1317,336,18,45,213,156,339,399,66903,3,210,90,24,36,9,6,9,3,6,69,120,63,348,174,27,12,12,1785,NA,153,21,189
88,Kenya,Nakuru County,Nakuru,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,19,311,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,27
2225,Brazil,State Of Paraná,Londrina,15,18,6,NA,6,3,15,3,3,NA,24,3,NA,1869,1029,237,1332,738,183,48,1125,345,15,9,144,174,246,216,44886,3,111,18,12,21,9,6,9,3,NA,39,54,24,153,99,15,6,3,1875,NA,54,6,138
792,Colombia,Tolima,Ibagué,15,15,6,3,6,NA,9,3,NA,NA,21,3,NA,1287,615,165,738,399,114,48,897,225,9,30,99,54,138,102,35634,3,84,27,6,9,9,3,9,3,3,12,18,12,75,60,18,6,NA,1707,NA,60,3,42
1207,Lithuania,Vilnius County,Vilnius,44,32,16,4,16,12,24,4,4,4,48,8,4,6876,3988,1144,3644,2500,604,48,1244,392,32,60,288,124,348,396,99112,4,132,32,32,36,16,16,16,8,8,100,156,72,264,320,40,16,16,2064,NA,124,24,216
2441,Netherlands,Rotterdam,Rotterdam,24,14,7,1,6,2,8,2,2,2,14,3,1,2762,2168,336,1730,1212,221,45,453,264,9,17,102,33,132,212,40286,2,112,29,6,18,5,3,5,1,1,28,54,38,146,85,15,4,7,563,NA,38,14,40
1365,Russian Federation,Kemerovo Oblast,Kemerovo,5,3,1,NA,1,1,4,1,NA,NA,5,1,NA,403,283,53,273,193,33,5,315,71,9,5,48,35,65,97,25328,NA,13,7,7,4,3,1,3,1,1,5,27,7,40,58,4,1,2,727,NA,29,1,16
755,Philippines,Region Xii,General Santos,7,2,1,1,1,NA,3,2,1,NA,11,1,NA,419,141,127,NA,NA,NA,23,253,NA,11,NA,38,10,84,47,NA,NA,88,NA,3,NA,NA,3,NA,NA,NA,NA,11,4,NA,NA,NA,NA,NA,NA,NA,NA,1,10
922,Mexico,Chiapas,Tuxtla Gutiérrez,42,25,9,4,4,4,13,8,4,4,50,4,4,1837,1080,176,1172,681,66,85,1510,267,15,26,193,172,271,222,34938,4,82,24,13,39,6,8,12,3,4,25,54,28,143,112,25,11,8,2283,NA,108,11,113
1490,Japan,Hyogo Prefecture,Himeji,6,4,4,1,1,4,4,5,4,1,10,1,1,2416,499,87,484,279,185,22,340,151,4,6,54,20,54,37,20419,1,75,NA,NA,NA,NA,NA,NA,NA,1,7,34,27,NA,34,4,3,3,NA,NA,NA,2,20
1370,Spain,Andalusia,Málaga,117,71,25,4,15,11,67,11,4,7,116,11,4,9561,6466,758,6399,4608,473,190,2704,887,39,74,523,236,545,670,182512,7,185,100,52,54,22,15,14,11,11,124,235,106,369,354,72,19,35,3807,NA,343,39,235
692,Argentina,Salta Province,Ciudad De Salta,13,11,3,1,3,1,5,2,1,1,6,1,1,1123,1920,139,394,237,49,12,291,43,4,3,105,45,148,83,19010,1,23,NA,6,14,NA,2,2,3,3,6,32,2,23,40,9,4,1,153,NA,34,NA,28
850,Turkey,Samsun,Samsun,6,4,3,NA,3,NA,5,NA,NA,1,8,1,NA,521,273,86,370,198,73,7,341,122,5,2,45,31,81,84,34559,NA,14,NA,NA,NA,3,3,3,NA,2,NA,22,4,9,32,NA,1,1,335,NA,11,NA,29
2655,Germany,Saxony,Leipzig,36,27,12,3,9,9,15,9,6,NA,18,3,3,3804,3546,351,3279,1299,300,69,1347,360,30,66,276,99,264,369,69900,3,252,63,27,18,9,6,6,3,3,75,105,66,231,141,24,12,12,1719,NA,99,24,114
756,Germany,Saxony,Dresden,56,36,16,4,12,12,24,12,4,NA,24,4,4,5392,3652,808,3008,1960,456,116,2452,488,24,56,328,140,380,428,105284,4,280,68,32,60,16,8,8,4,4,76,172,88,320,236,28,12,12,2500,NA,156,24,212
1599,Egypt,Suez Governorate,Suez,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,142,71,7,NA,NA,NA,9,304,NA,2,NA,6,20,50,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,5,NA,NA,NA,NA,NA,5,NA,8
1197,Ireland,Dublin,Dublin,84,48,20,4,20,12,28,12,4,12,64,16,4,12592,10092,1000,9292,6760,704,140,1724,528,40,84,448,160,452,464,140340,8,340,84,28,88,24,20,32,12,12,104,300,104,716,432,60,16,32,3036,NA,280,76,312
1562,United Arab Emirates,Abu Dhabi,Abu Dhabi,26,8,6,2,4,1,7,3,1,3,22,2,1,3506,2237,212,1714,1356,143,66,468,99,13,9,76,68,118,204,31906,NA,18,12,4,17,7,5,5,4,5,20,71,32,189,144,22,7,11,516,NA,110,4,78
1678,Russian Federation,Ryazan Oblast,Ryazan,4,4,1,NA,1,1,5,1,NA,NA,7,1,NA,395,284,65,252,201,35,6,262,91,4,8,40,30,78,66,14367,NA,12,5,3,2,1,2,2,NA,1,4,18,6,26,40,4,2,2,567,NA,41,1,16
576,Colombia,Santander Department,Bucaramanga,21,18,6,3,6,3,12,6,NA,NA,36,3,NA,1893,1155,162,1251,597,126,45,993,294,21,6,156,78,231,147,53430,NA,102,12,9,12,12,6,12,3,3,24,24,18,78,96,30,9,NA,1611,NA,108,6,66
768,Russian Federation,Astrakhan Oblast,Astrakhan,5,3,1,NA,NA,1,3,1,NA,NA,8,1,NA,482,475,63,375,276,56,9,401,137,4,8,49,35,51,71,20401,NA,12,5,3,3,NA,NA,2,NA,2,9,16,5,NA,31,3,1,2,NA,NA,18,NA,25
2721,United States Of America,Arizona,Tucson,64,40,16,NA,16,12,24,12,4,24,56,8,4,8560,5156,712,5268,3276,412,152,992,564,52,88,188,140,340,472,97396,NA,156,60,32,36,32,12,12,12,4,84,176,88,844,344,52,16,20,1580,NA,128,40,372
1811,Russian Federation,Penza Oblast,Penza,4,4,1,NA,1,1,4,1,NA,NA,8,1,NA,310,260,50,203,101,20,5,295,40,4,NA,55,29,44,52,13708,NA,10,7,2,3,2,2,2,NA,NA,2,6,6,21,33,3,2,2,304,NA,19,1,NA
252,Honduras,Cortés,San Pedro Sula,24,16,4,2,4,2,6,4,2,2,20,2,2,1572,960,336,738,534,194,50,932,202,20,24,144,66,176,226,36356,2,52,44,8,42,10,8,14,6,6,14,24,16,42,68,10,4,2,752,NA,78,4,76
343,Mexico,Durango,Durango,7,5,2,1,1,1,3,1,1,1,15,1,NA,506,259,38,373,178,29,22,332,112,6,6,42,29,93,64,13272,1,33,35,4,12,3,2,2,1,1,7,15,6,43,39,5,4,1,585,NA,27,3,28
726,Germany,Lower Saxony,Hanover,48,30,12,3,9,6,27,9,3,3,24,6,3,4767,3474,567,2754,2136,390,87,1425,396,27,42,300,147,264,345,80607,6,195,63,27,30,9,9,6,6,6,72,132,87,243,279,36,12,12,1923,NA,105,18,339
2053,Russian Federation,Tatarstan,Naberezhnye Tchelny,5,3,1,NA,1,1,2,NA,NA,NA,6,1,NA,459,276,50,286,165,50,8,443,83,6,25,82,54,70,89,59656,NA,10,NA,7,6,4,2,4,1,NA,3,16,8,25,38,4,1,2,NA,NA,43,NA,19
2480,Egypt,Gharbia Governorate,El-Mahalla El-Kubra,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,NA,NA,182,NA,NA,3,81,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1385,Morocco,Oriental,Oujda,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,537,302,NA,537,289,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,19
2258,Philippines,Negros Island Region,Bacolod,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,1,NA,335,NA,NA,NA,NA,NA,NA,338,NA,NA,14,40,29,58,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,16,NA,NA,NA,NA,NA,56,NA,NA
2223,United States Of America,California,Fresno,19,13,4,1,7,4,5,3,2,2,13,2,1,2067,1186,278,1154,904,145,43,257,83,12,15,61,43,77,120,23124,1,38,19,7,36,8,4,5,3,1,20,68,29,80,92,13,8,11,505,1,46,10,114
1925,Russian Federation,Lipetsk Oblast,Lipetsk,12,4,1,NA,NA,2,2,NA,NA,NA,7,1,NA,507,286,78,190,152,69,4,220,74,4,NA,78,28,38,50,7108,NA,9,10,2,NA,NA,NA,2,NA,NA,4,15,6,NA,34,4,NA,1,NA,NA,31,5,19
100,Portugal,Lisbon,Lisbon,71,43,15,4,19,10,26,11,6,5,29,10,1,8769,6447,763,6673,4805,590,133,2017,796,44,55,520,178,588,587,182478,6,205,48,25,30,20,21,22,10,11,86,194,81,289,255,42,14,9,1868,NA,209,30,401
1888,Morocco,Chaouia-Ouardigha,Khouribga,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,Japan,Tochigi Prefecture,Utsunomiya,5,4,3,1,2,3,4,3,2,1,11,1,1,863,557,114,646,478,95,28,425,61,7,NA,45,23,61,40,18806,NA,52,NA,6,NA,2,5,NA,1,1,27,17,22,24,33,4,3,3,326,NA,64,3,NA
1259,India,Puducherry,Pondicherry,3,2,2,NA,NA,NA,3,1,NA,NA,8,NA,NA,340,199,40,254,245,50,9,348,91,7,2,26,13,30,29,10199,NA,NA,5,NA,NA,NA,1,NA,NA,NA,NA,9,NA,NA,19,NA,2,1,NA,NA,21,2,NA
2213,Russian Federation,Kirov Oblast,Kirov,3,8,2,NA,1,1,8,NA,NA,NA,4,1,NA,374,380,67,201,152,28,5,286,47,2,3,28,23,54,63,7375,NA,12,NA,1,3,2,2,3,NA,NA,5,6,4,12,25,1,NA,1,634,NA,32,1,8
679,Indonesia,West Kalimantan,Pontianak,1,2,1,NA,1,NA,3,2,NA,2,NA,1,NA,365,130,27,153,107,16,23,315,107,3,NA,43,24,61,45,NA,NA,24,NA,NA,2,1,1,2,NA,1,3,8,5,NA,26,NA,1,9,NA,NA,25,NA,9
1756,Argentina,Santa Fe Province,Ciudad De Santa Fe,25,8,2,1,1,1,4,1,NA,1,7,2,NA,447,275,62,523,274,37,11,330,201,1,5,75,45,146,76,13862,NA,13,5,3,5,1,1,2,1,1,4,12,9,12,25,3,1,1,751,NA,7,1,10
845,Brazil,State Of Pará,Ananindeua,5,5,1,NA,1,1,2,1,NA,NA,5,1,NA,525,390,143,393,299,99,14,363,109,4,2,46,74,75,46,19254,NA,25,NA,2,6,3,2,3,1,1,9,16,8,21,42,4,1,1,1022,NA,18,3,23
1040,Indonesia,Central Java,Surakarta,2,2,1,1,1,NA,4,1,NA,2,17,1,NA,263,163,18,178,110,13,15,285,110,3,3,44,32,48,58,22223,NA,13,NA,5,1,1,1,2,NA,NA,1,10,4,NA,14,NA,2,NA,1350,NA,22,1,NA
1713,Germany,Bavaria,Nuremberg,54,27,15,3,12,6,18,6,3,3,18,6,3,5118,4209,633,3099,2004,390,108,1245,630,18,45,327,132,306,423,90918,6,213,66,36,78,12,3,6,3,3,66,129,78,297,177,33,12,12,2016,NA,105,24,141
2382,Turkey,Denizli,Denizli,9,9,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,129,96,21,90,63,24,3,111,30,NA,6,9,9,21,15,10641,NA,6,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,9,NA,NA,NA,267,NA,9,NA,18
773,United Kingdom Of Great Britain And Northern Ireland,Manchester,Manchester,40,20,8,2,8,4,10,6,2,4,20,4,2,8690,2264,910,3858,1878,290,56,782,270,20,42,198,102,194,196,80020,4,232,42,12,28,10,2,8,4,2,34,116,40,348,162,26,10,16,990,NA,102,32,182
1039,Russian Federation,Tula Oblast,Tula,13,4,1,NA,1,1,3,1,NA,NA,6,1,NA,381,258,73,294,217,39,7,339,41,2,5,67,43,68,71,20221,NA,17,4,2,NA,1,1,1,NA,NA,6,17,7,17,47,4,1,2,NA,NA,32,1,31
1438,Brazil,State Of Rio De Janeiro,Niterói,21,21,6,NA,6,3,9,3,3,3,24,3,3,1983,1230,324,1068,1023,297,51,1068,447,15,12,156,117,204,171,64824,3,102,18,6,27,9,6,9,NA,NA,30,66,36,108,87,18,9,3,1656,NA,54,6,174
1338,Brazil,State Of Rondônia,Porto Velho,12,14,4,2,4,2,8,2,2,2,14,2,NA,806,682,284,676,374,360,36,658,236,8,4,102,72,160,132,35228,2,86,20,4,8,6,2,8,2,2,14,30,14,72,72,10,2,2,1380,NA,52,4,88
1382,Ukraine,Mykolaivs'ka Oblast,Mykolaiv,6,3,3,NA,NA,NA,6,NA,NA,NA,9,NA,NA,666,630,54,624,351,57,6,456,144,6,3,108,54,108,129,34290,NA,15,6,3,9,3,NA,NA,NA,NA,3,18,9,48,33,3,NA,NA,1227,NA,30,NA,21
446,Morocco,Tangier-Tetouan,Larache,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,22,NA,NA
1510,Mexico,Mexico City,Toluca,14,6,3,1,2,1,3,2,1,1,14,1,1,732,367,46,498,236,37,19,480,132,5,4,48,35,82,64,18551,1,38,7,4,10,4,2,2,2,1,9,16,8,57,44,7,4,2,639,NA,59,3,30
859,Mexico,State Of Mexico,Ciudad López Mateos,12,5,2,1,1,1,5,2,1,1,14,1,NA,1825,705,53,1419,337,53,20,500,160,10,8,36,46,70,58,16055,1,33,NA,2,5,3,3,4,2,2,16,21,9,48,68,8,5,2,NA,NA,68,3,17
2468,United Arab Emirates,Sharjah,Al-Sharjah,7,6,2,1,2,1,5,2,1,1,12,2,NA,4263,3194,148,3591,2045,117,89,272,106,8,7,55,69,87,75,21568,NA,66,14,5,14,7,3,4,2,2,5,32,19,43,66,29,7,8,559,NA,54,4,46
